chr1	start1	end1	chr2	start2	end2	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_ChIPCov1	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_ChIPCov2	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_ChIPCov1	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_ChIPCov2	Bin1_Label	Bin2_Label	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R1_RawCC	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R1_QVal	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R2_RawCC	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_R2_QVal	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R1_RawCC	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R1_QVal	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R2_RawCC	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_R2_QVal	logFC	logCPM	pvalue	FDR	FDR_IHW	H3K27Ac_WT_FITHICHIP.10K.P2AS.NOVA_SigRepl	H3K27AC_IKDN_FITHICHIP.10K.P2AS.NOVA_SigRepl	Label_Anch1	Gene_Anch1	PromType_Anch1	EnhType_Anch1	Label_Anch2	Gene_Anch2	PromType_Anch2	EnhType_Anch2	id
chr11	6440000	6450000	chr11	6560000	6570000	1190	1525	1288	1797.5	LD	ND	201	1	175	1	150	0.00010739	185	0.001006388	0.093366002	1.787847046	0.692654775	0.861243874	0.999677249	0	2	P	H2afv,Gm11970	CTCF_pos	NA	P	Ccm2	CTCF_pos	NA	chr11-6440000-6450000-chr11-6560000-6570000
chr11	6470000	6480000	chr11	8560000	8570000	2176	789.5	2240.5	491.5	LD	LD	9	0.255707619	8	1	25	5.39251e-10	21	1.46853e-07	-1.51531385	-1.526726181	0.019797894	0.428317851	0.159160863	0	2	P	Purb,Gm22123,Gm11973	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-6470000-6480000-chr11-8560000-8570000
chr11	6470000	6480000	chr11	8570000	8580000	2176	649.5	2240.5	361	LD	LD	3	1	6	1	14	0.001208958	14	0.000633891	-1.704774764	-2.194374833	0.040028654	0.638982019	0.267737583	0	2	P	Purb,Gm22123,Gm11973	CTCF_pos	NA	P	Tns3	CTCF_pos	NA	chr11-6470000-6480000-chr11-8570000-8580000
chr11	8420000	8430000	chr11	9010000	9020000	185.5	595	248.5	656	LD	LD	15	1	7	1	16	3.21702e-05	13	0.005042904	-0.47679616	-1.800946642	0.492174496	0.78174212	0.904723358	0	2	E		NA	Active_CTCF_pos	P	Hus1	CTCF_pos	NA	chr11-8420000-8430000-chr11-9010000-9020000
chr11	8440000	8450000	chr11	8660000	8670000	640.5	1220.5	1079.5	1345.5	LD	LD	31	0.417003347	51	0.686848976	106	1.50535e-11	69	0.006677115	-1.209673016	0.380218737	0.000375611	0.022558346	0.009816922	0	2	E		NA	Active_CTCF_pos	P	Tns3	CTCF_pos	NA	chr11-8440000-8450000-chr11-8660000-8670000
chr11	8550000	8560000	chr11	8700000	8710000	357.5	652.5	349.5	775	LD	LD	17	1	38	0.011032594	82	1.83004e-07	65	3.57347e-05	-1.527281122	0.040436048	5.6917e-05	0.004726669	0.002064779	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr11-8550000-8560000-chr11-8700000-8710000
chr11	8560000	8570000	chr11	8650000	8660000	789.5	261.5	491.5	317	LD	LD	49	0.449908732	48	1	194	3.7956e-12	183	1.9978e-13	-2.045829311	1.244235186	2.047e-13	1.13324e-10	4.93673e-11	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-8560000-8570000-chr11-8650000-8660000
chr11	8560000	8570000	chr11	8710000	8720000	789.5	183.5	491.5	198.5	LD	LD	14	1	0	1	90	2.86555e-08	75	2.07887e-06	-3.60766075	-0.105375172	6.9e-16	5.4076e-13	2.3543e-13	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-8560000-8570000-chr11-8710000-8720000
chr11	8560000	8570000	chr11	8850000	8860000	789.5	115	491.5	84.5	LD	LD	21	1	0	1	96	2.29318e-07	115	4.09e-15	-3.36316795	0.238461292	1e-17	1.689e-14	7.38e-15	0	2	E		NA	Active_CTCF_pos	S		NA	NA	chr11-8560000-8570000-chr11-8850000-8860000
chr11	8560000	8570000	chr11	11680000	11690000	789.5	3603.5	491.5	3575	LD	ND	10	0.045352347	5	1	14	0.000600996	29	7e-17	-1.546424811	-1.656192653	0.023040493	0.464565948	0.1750906	0	2	E		NA	Active_CTCF_pos	P	Gm11999,Ikzf1	CTCF_pos	NA	chr11-8560000-8570000-chr11-11680000-11690000
chr11	8570000	8580000	chr11	8620000	8630000	649.5	667	361	916.5	LD	LD	59	0.516501403	98	1	237	2.43886e-09	202	6.13323e-10	-1.588250406	1.56617782	4.5111e-10	1.41914e-07	6.17907e-08	0	2	P	Tns3	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-8570000-8580000-chr11-8620000-8630000
chr11	8570000	8580000	chr11	8650000	8660000	649.5	261.5	361	317	LD	LD	38	0.956951347	45	1	113	0.001120112	99	0.003766326	-1.447566331	0.568984075	8.12758e-06	0.000912586	0.000397132	0	2	P	Tns3	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-8570000-8580000-chr11-8650000-8660000
chr11	8570000	8580000	chr11	8700000	8710000	649.5	652.5	361	775	LD	LD	28	0.118973101	24	1	105	1.18161e-05	87	0.000140946	-1.973537937	0.312414118	3.21507e-08	6.89779e-06	3.00396e-06	0	2	P	Tns3	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-8570000-8580000-chr11-8700000-8710000
chr11	8580000	8590000	chr11	8700000	8710000	468.5	652.5	382.5	775	LD	LD	31	0.740329609	33	1	109	2.95848e-07	82	7.20725e-05	-1.676608133	0.373538909	1.2839e-06	0.00018271	7.95787e-05	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr11-8580000-8590000-chr11-8700000-8710000
chr11	8600000	8610000	chr11	11650000	11660000	701.5	1611.5	755.5	1156.5	LD	ND	3	1	7	0.312106569	11	0.004826591	12	0.000448818	-1.273981191	-2.335614745	0.135794267	0.78174212	0.545300151	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr11-8600000-8610000-chr11-11650000-11660000
chr11	8620000	8630000	chr11	8700000	8710000	667	652.5	916.5	775	LD	LD	43	1	79	1	190	2.258e-07	138	6.35972e-05	-1.541034687	1.171499763	2.86282e-08	6.2239e-06	2.71098e-06	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr11-8620000-8630000-chr11-8700000-8710000
chr11	8660000	8670000	chr11	8700000	8710000	1220.5	652.5	1345.5	775	LD	LD	121	0.997565529	183	0.211439722	350	7.96324e-06	296	0.000114294	-1.192195697	2.227085538	4.65261e-08	9.62845e-06	4.19004e-06	0	2	P	Tns3	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-8660000-8670000-chr11-8700000-8710000
chr11	11460000	11470000	chr11	11700000	11710000	827.5	290.5	842	318	LD	LD	29	1	49	1	52	1.45067e-08	80	0	-0.832466374	0.064586567	0.02412504	0.478962904	0.180005921	0	2	P	Zpbp,Spata48	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-11460000-11470000-chr11-11700000-11710000
chr11	11520000	11530000	chr11	11650000	11660000	963	1611.5	1015.5	1156.5	LD	ND	147	0.276180065	87	0.270203161	186	6.67475e-05	162	0.001535606	-0.655698765	1.526033624	0.009073094	0.258377962	0.098227238	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr11-11520000-11530000-chr11-11650000-11660000
chr11	11520000	11530000	chr11	11700000	11710000	963	290.5	1015.5	318	LD	LD	61	1	80	1	72	0.000161795	74	5.47457e-05	-0.141306103	0.505871245	0.661134136	0.848362262	0.97120448	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_neg	chr11-11520000-11530000-chr11-11700000-11710000
chr11	11540000	11550000	chr11	11650000	11660000	509	1611.5	550.5	1156.5	LD	ND	113	0.153327397	40	1	200	3.90298e-05	152	0.008762854	-1.282761602	1.339884072	1.3471e-06	0.000190773	8.3176e-05	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr11-11540000-11550000-chr11-11650000-11660000
chr11	11540000	11550000	chr11	11700000	11710000	509	290.5	550.5	318	LD	LD	43	1	0	1	91	1.08717e-09	71	4.36474e-05	-1.972102839	0.079595225	2.55881e-07	4.41976e-05	1.92433e-05	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_neg	chr11-11540000-11550000-chr11-11700000-11710000
chr11	11540000	11550000	chr11	11710000	11720000	509	306	550.5	312	LD	LD	37	0.034188223	38	1	64	0.000510218	63	6.50012e-05	-0.846081602	0.028578665	0.02345	0.468884324	0.178156562	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_neg	chr11-11540000-11550000-chr11-11710000-11720000
chr11	11540000	11550000	chr11	11760000	11770000	509	480	550.5	538	LD	LD	43	1	58	1	82	1.92376e-12	79	4.00395e-12	-0.766278159	0.388921848	0.022439046	0.453981155	0.17134458	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr11-11540000-11550000-chr11-11760000-11770000
chr11	11540000	11550000	chr11	11960000	11970000	509	866	550.5	1099.5	LD	LD	19	1	22	1	46	1.15776e-05	37	0.000581199	-1.113006508	-0.633448288	0.016770578	0.380177851	0.144727881	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_neg	chr11-11540000-11550000-chr11-11960000-11970000
chr11	11550000	11560000	chr11	11660000	11670000	966	921	829	681.5	LD	LD	78	0.489196317	29	1	139	1.13578e-07	144	2.60686e-11	-1.468216274	0.963272212	4.32515e-07	7.01763e-05	3.06548e-05	0	2	P	Gm11998	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-11550000-11560000-chr11-11660000-11670000
chr11	11550000	11560000	chr11	11670000	11680000	966	377.5	829	249.5	LD	LD	54	1	28	1	116	6.03354e-09	133	1.18e-15	-1.667249087	0.727639805	9.50563e-08	1.82469e-05	7.94152e-06	0	2	P	Gm11998	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-11550000-11560000-chr11-11670000-11680000
chr11	11550000	11560000	chr11	11700000	11710000	966	290.5	829	318	LD	LD	86	1	61	1	158	0	127	0	-1.045582798	1.108996187	0.000166581	0.011648607	0.005071848	0	2	P	Gm11998	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-11550000-11560000-chr11-11700000-11710000
chr11	11560000	11570000	chr11	11640000	11650000	2513.5	180.5	2082.5	130.5	ND	LD	275	1	150	1	250	6.3659e-13	269	0	-0.35862499	2.206973791	0.097112191	0.78174212	0.446973543	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr11-11560000-11570000-chr11-11640000-11650000
chr11	11560000	11570000	chr11	11700000	11710000	2513.5	290.5	2082.5	318	ND	LD	293	1	203	1	212	0	207	0	0.162709908	2.155879433	0.456086403	0.78174212	0.899589075	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr11-11560000-11570000-chr11-11700000-11710000
chr11	11820000	11830000	chr11	11870000	11880000	203	911.5	203.5	1264.5	LD	ND	128	1	90	0.106655098	95	1.91874e-05	89	0.000111725	0.161463397	0.985811383	0.567017926	0.78174212	0.935910278	0	2	P	Ddc	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-11820000-11830000-chr11-11870000-11880000
chr11	11860000	11870000	chr11	11940000	11950000	312.5	351	512	293.5	LD	LD	0	1	36	0.339781225	52	0.006208374	56	2.53422e-05	-1.696536795	-0.441964528	0.000131211	0.00953787	0.004165705	0	2	P	Ddc,1700042O10Rik	CTCF_neg	NA	P	Grb10	CTCF_neg	NA	chr11-11860000-11870000-chr11-11940000-11950000
chr11	16500000	16510000	chr11	16930000	16940000	802.5	74	894	67	LD	ND	43	0.014278575	27	0.214416714	27	0.00417473	31	0.005274233	0.199641424	-0.610670963	0.66056004	0.848362262	0.970425013	0	2	P	Sec61g	CTCF_pos	NA	O		NA	NA	chr11-16500000-16510000-chr11-16930000-16940000
chr11	16500000	16510000	chr11	16970000	16980000	802.5	171	894	115	LD	LD	38	0.521364862	24	1	40	0.001362557	34	5.98298e-11	-0.339824839	-0.514816677	0.440006726	0.78174212	0.899589075	0	2	P	Sec61g	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-16500000-16510000-chr11-16970000-16980000
chr11	16500000	16510000	chr11	17170000	17180000	802.5	112.5	894	125.5	LD	LD	23	1	19	0.810694441	25	0.004353212	33	1.43487e-05	-0.532807056	-0.942025716	0.297891202	0.78174212	0.815117533	0	2	P	Sec61g	CTCF_pos	NA	O		NA	NA	chr11-16500000-16510000-chr11-17170000-17180000
chr11	16580000	16590000	chr11	16950000	16960000	76	1170	52	1143	LD	ND	33	1	27	1	34	0.001865296	27	6.38554e-10	-0.116990805	-0.677432568	0.801461699	0.920738625	1	0	2	E		NA	Active_CTCF_pos	P	Eldr,Fbxo48	CTCF_pos	NA	chr11-16580000-16590000-chr11-16950000-16960000
chr11	16580000	16590000	chr11	17000000	17010000	76	692.5	52	156	LD	LD	5	1	0	1	37	0.000510418	16	0.004137739	-3.447855455	-1.59472846	4.91752e-06	0.000588618	0.000256753	0	2	E		NA	Active_CTCF_pos	P	Plek	CTCF_neg	NA	chr11-16580000-16590000-chr11-17000000-17010000
chr11	16980000	16990000	chr11	17150000	17160000	623	722	422.5	731.5	LD	ND	37	0.203715766	29	0.258987552	65	4.55585e-09	52	0.00189504	-0.916880694	-0.09895678	0.018223248	0.401925055	0.152289596	0	2	E		NA	Active_CTCF_pos	P	Ppp3r1	CTCF_pos	NA	chr11-16980000-16990000-chr11-17150000-17160000
chr11	16980000	16990000	chr11	17160000	17170000	623	400	422.5	413	LD	LD	23	1	22	1	54	6.11156e-06	59	4.76638e-07	-1.405070297	-0.307694735	0.000799616	0.041318537	0.018031996	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-16980000-16990000-chr11-17160000-17170000
chr11	16980000	16990000	chr11	19920000	19930000	623	1731	422.5	2168.5	LD	LD	6	1	6	0.919444388	15	1.31692e-05	11	0.004751812	-1.19839153	-2.156580444	0.135474703	0.78174212	0.544800987	0	2	E		NA	Active_CTCF_pos	P	Spred2	CTCF_pos	NA	chr11-16980000-16990000-chr11-19920000-19930000
chr11	17000000	17010000	chr11	17160000	17170000	692.5	400	156	413	LD	LD	24	1	14	1	65	1.28381e-07	55	0.003322237	-1.73861344	-0.292702575	3.90135e-05	0.00347273	0.001511208	0	2	P	Plek	CTCF_neg	NA	E		NA	Active_CTCF_pos	chr11-17000000-17010000-chr11-17160000-17170000
chr11	17000000	17010000	chr11	17210000	17220000	692.5	916	156	1001	LD	LD	51	0.032419192	25	1	78	0.000652655	90	6.7613e-05	-1.208157017	0.295554561	0.000529565	0.029681863	0.012954662	0	2	P	Plek	CTCF_neg	NA	P	Wdr92,Pno1	CTCF_pos	NA	chr11-17000000-17010000-chr11-17210000-17220000
chr11	17000000	17010000	chr11	19920000	19930000	692.5	1731	156	2168.5	LD	LD	2	1	7	0.722132926	16	2.90385e-06	13	0.000323208	-1.770251752	-2.157938117	0.031425866	0.551888917	0.218427678	0	2	P	Plek	CTCF_neg	NA	P	Spred2	CTCF_pos	NA	chr11-17000000-17010000-chr11-19920000-19930000
chr11	17250000	17260000	chr11	19770000	19780000	628	116	592.5	68	LD	LD	1	1	7	0.20569725	10	0.006327683	11	0.001285436	-1.465004585	-2.485339329	0.106084386	0.78174212	0.47392413	0	2	P	C1d	CTCF_neg	NA	O		NA	NA	chr11-17250000-17260000-chr11-19770000-19780000
chr11	17460000	17470000	chr11	17950000	17960000	295.5	640	109	692.5	LD	ND	2	1	2	1	13	0.001719907	12	0.007902613	-2.658389566	-2.468788185	0.006241638	0.197189727	0.076463757	0	2	E		NA	Active_CTCF_pos	P	Etaa1,Etaa1os	CTCF_pos	NA	chr11-17460000-17470000-chr11-17950000-17960000
chr11	19820000	19830000	chr11	19920000	19930000	156	1731	159.5	2168.5	LD	LD	107	1	72	1	97	0.000415753	120	2.84495e-07	-0.345176061	0.963831685	0.223678915	0.78174212	0.715605389	0	2	E		NA	Active_CTCF_pos	P	Spred2	CTCF_pos	NA	chr11-19820000-19830000-chr11-19920000-19930000
chr11	19820000	19830000	chr11	20040000	20050000	156	716.5	159.5	882.5	LD	ND	44	1	45	1	41	1.8708e-12	45	2.385e-14	-0.03310602	-0.183688064	0.933007987	0.988631121	1	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-19820000-19830000-chr11-20040000-20050000
chr11	19920000	19930000	chr11	20100000	20110000	1731	265	2168.5	221.5	LD	LD	113	1	86	1	86	0.000245921	126	4.71224e-12	-0.15280012	1.008525643	0.585915416	0.79244398	0.935910278	0	2	P	Spred2	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-19920000-19930000-chr11-20100000-20110000
chr11	20240000	20250000	chr11	20910000	20920000	1045.5	188.5	1222.5	154	ND	LD	25	1	25	0.28461566	20	0.000101177	23	4.88246e-06	0.136914158	-1.044101151	0.795751434	0.916386282	1	0	2	P	Cep68	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-20240000-20250000-chr11-20910000-20920000
chr11	20330000	20340000	chr11	21230000	21240000	967.5	1221	1053	1266	LD	LD	17	0.259882567	9	1	16	0.000177373	16	0.003984519	-0.3717069	-1.64503616	0.571437561	0.78174212	0.935910278	0	2	P	Slc1a4,Gm12033	CTCF_pos	NA	P	Vps54	CTCF_pos	NA	chr11-20330000-20340000-chr11-21230000-21240000
chr11	20450000	20460000	chr11	20590000	20600000	243	147	196	291	LD	LD	0	1	43	1	53	1.92491e-06	43	2.08803e-05	-1.287901814	-0.487213921	0.003720581	0.134537128	0.056833061	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-20450000-20460000-chr11-20590000-20600000
chr11	20460000	20470000	chr11	20590000	20600000	1772.5	147	1590	291	ND	LD	103	1	109	1	122	5.9364e-12	91	9.41992e-08	-0.110069065	1.069879182	0.690806535	0.861243874	0.997864485	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-20460000-20470000-chr11-20590000-20600000
chr11	20460000	20470000	chr11	20910000	20920000	1772.5	188.5	1590	154	ND	LD	41	1	31	1	41	1.18499e-07	44	2.4496e-09	-0.316315716	-0.326162409	0.442457707	0.78174212	0.899589075	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-20460000-20470000-chr11-20910000-20920000
chr11	20550000	20560000	chr11	20630000	20640000	465.5	890.5	419.5	964.5	LD	LD	80	0.275043688	62	0.220542598	113	1.52665e-06	102	0.00015608	-0.684744269	0.829735689	0.020494083	0.439047452	0.159160863	0	2	E		NA	Active_CTCF_neg	P	Sertad2	CTCF_pos	NA	chr11-20550000-20560000-chr11-20630000-20640000
chr11	20740000	20750000	chr11	20910000	20920000	1798	188.5	1879	154	ND	LD	65	1	36	1	63	0.000174132	58	0.003887305	-0.339360489	0.160672577	0.341435227	0.78174212	0.850847423	0	2	P	Aftph	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-20740000-20750000-chr11-20910000-20920000
chr11	20740000	20750000	chr11	21220000	21230000	1798	318	1879	242.5	ND	LD	20	0.259582486	14	1	20	0.001453267	21	0.009769447	-0.345482728	-1.317109343	0.554234024	0.78174212	0.934582607	0	2	P	Aftph	CTCF_pos	NA	P	Gm12041	CTCF_neg	NA	chr11-20740000-20750000-chr11-21220000-21230000
chr11	20910000	20920000	chr11	21090000	21100000	188.5	990	154	1058	LD	ND	48	1	34	1	51	1.55818e-05	55	2.88574e-07	-0.445529742	-0.075625766	0.244108617	0.78174212	0.754794888	0	2	E		NA	Active_CTCF_pos	P	Peli1,2610024D14Rik	CTCF_pos	NA	chr11-20910000-20920000-chr11-21090000-21100000
chr11	20910000	20920000	chr11	21180000	21190000	188.5	637.5	154	767	LD	ND	69	1	52	1	51	8.489e-13	45	1.40816e-09	0.246253929	0.119230886	0.495011723	0.78174212	0.907139127	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-20910000-20920000-chr11-21180000-21190000
chr11	20910000	20920000	chr11	21230000	21240000	188.5	1221	154	1266	LD	LD	60	1	43	1	47	3.09642e-11	46	1.76318e-09	0.066084702	-0.021656807	0.860371013	0.96851298	1	0	2	E		NA	Active_CTCF_pos	P	Vps54	CTCF_pos	NA	chr11-20910000-20920000-chr11-21230000-21240000
chr11	20910000	20920000	chr11	21370000	21380000	188.5	706	154	813	LD	ND	16	1	13	1	29	6.68508e-08	20	0.007610678	-0.851483384	-1.250353778	0.138795875	0.78174212	0.555233705	0	2	E		NA	Active_CTCF_pos	P	Ugp2,Gm12043	CTCF_pos	NA	chr11-20910000-20920000-chr11-21370000-21380000
chr11	21090000	21100000	chr11	21240000	21250000	990	510.5	1058	640	ND	ND	74	0.033835944	69	0.021898958	52	0.000646046	53	0.007773085	0.360500172	0.298269273	0.293037811	0.78174212	0.808552545	0	2	P	Peli1,2610024D14Rik	CTCF_pos	NA	P	Gm23582	CTCF_neg	NA	chr11-21090000-21100000-chr11-21240000-21250000
chr11	22770000	22780000	chr11	22870000	22880000	485.5	1253.5	1087	1097.5	LD	ND	159	1	146	1	65	0.000128666	133	3.49754e-09	0.573280807	1.278629664	0.030525794	0.551888917	0.212504172	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-22770000-22780000-chr11-22870000-22880000
chr11	22780000	22790000	chr11	22870000	22880000	1246	1253.5	1734.5	1097.5	LD	ND	245	0.070232051	181	1	85	1.17509e-06	126	0.003041243	0.952553888	1.620315301	0.000118711	0.008713201	0.003794471	0	2	P	Gm12058	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-22780000-22790000-chr11-22870000-22880000
chr11	22980000	22990000	chr11	23490000	23500000	692	500.5	763.5	560.5	LD	LD	21	0.705907778	9	1	25	0.001878774	28	0.002123554	-0.882529085	-1.1776052	0.115458514	0.78174212	0.50242041	0	2	P	Gm28048,Commd1	CTCF_pos	NA	P	Ahsa2,Gm47279,1700030C12Rik	CTCF_pos	NA	chr11-22980000-22990000-chr11-23490000-23500000
chr11	23000000	23010000	chr11	23490000	23500000	229.5	500.5	258.5	560.5	LD	LD	15	1	18	0.415172054	20	0.008071942	29	5.06041e-06	-0.638781462	-1.209452166	0.257097853	0.78174212	0.76997565	0	2	P	Cct4,Fam161a	CTCF_pos	NA	P	Ahsa2,Gm47279,1700030C12Rik	CTCF_pos	NA	chr11-23000000-23010000-chr11-23490000-23500000
chr11	24250000	24260000	chr11	24390000	24400000	1956.5	411.5	1366	394.5	ND	LD	63	1	49	1	65	0.005399296	81	1.4759e-05	-0.452327488	0.360323741	0.179394018	0.78174212	0.634478543	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_neg	chr11-24250000-24260000-chr11-24390000-24400000
chr11	29540000	29550000	chr11	29830000	29840000	1190	187.5	1335.5	180.5	LD	LD	27	1	24	1	38	0.008814214	39	0.001307752	-0.675001407	-0.601250023	0.138291267	0.78174212	0.552687836	0	2	P	Rps27a,Clhc1	CTCF_pos	NA	E		NA	Active_CTCF_pos	chr11-29540000-29550000-chr11-29830000-29840000
chr11	29540000	29550000	chr11	29840000	29850000	1190	212	1335.5	160.5	LD	LD	23	1	24	1	65	8.33849e-11	45	0.00051221	-1.328155082	-0.302245654	0.001458021	0.065664537	0.028661899	0	2	P	Rps27a,Clhc1	CTCF_pos	NA	P	Gm12094,Gm22588	CTCF_neg	NA	chr11-29540000-29550000-chr11-29840000-29850000
chr11	29540000	29550000	chr11	33160000	33170000	1190	818.5	1335.5	983	LD	LD	5	1	2	1	12	0.000383502	12	0.00022044	-1.816315225	-2.396287967	0.042778633	0.655931039	0.282591827	0	2	P	Rps27a,Clhc1	CTCF_pos	NA	P	Npm1	CTCF_pos	NA	chr11-29540000-29550000-chr11-33160000-33170000
chr11	29690000	29700000	chr11	29840000	29850000	895	212	878	160.5	ND	LD	20	1	14	1	76	3.61862e-09	64	9.02947e-07	-2.123605533	-0.15668746	2.74353e-07	4.68227e-05	2.04348e-05	0	2	P	Rtn4	CTCF_pos	NA	P	Gm12094,Gm22588	CTCF_neg	NA	chr11-29690000-29700000-chr11-29840000-29850000
chr11	30180000	30190000	chr11	30770000	30780000	274	818.5	394	712	LD	ND	31	1	13	1	38	2.9e-16	22	0.000190017	-0.541640722	-0.862912768	0.27728968	0.78174212	0.796517891	0	2	E		NA	Active_CTCF_neg	P	Psme4	CTCF_neg	NA	chr11-30180000-30190000-chr11-30770000-30780000
chr11	30230000	30240000	chr11	30770000	30780000	127	818.5	112	712	LD	ND	38	0.018190198	14	1	32	0.002978033	41	4.17071e-06	-0.544310254	-0.634574319	0.236569158	0.78174212	0.744237362	0	2	S		NA	NA	P	Psme4	CTCF_neg	NA	chr11-30230000-30240000-chr11-30770000-30780000
chr11	30280000	30290000	chr11	30770000	30780000	179	818.5	144	712	LD	ND	29	0.832222066	9	1	28	4.31553e-08	27	4.50714e-06	-0.599165761	-1.023253621	0.256216164	0.78174212	0.768258035	0	2	E		NA	Active_CTCF_neg	P	Psme4	CTCF_neg	NA	chr11-30280000-30290000-chr11-30770000-30780000
chr11	31670000	31680000	chr11	31860000	31870000	541	92	511	78	LD	LD	19	1	18	0.081183577	29	0.001812011	31	0.00021935	-0.775855213	-0.975525974	0.135861813	0.78174212	0.547140713	0	2	P	Bod1	CTCF_pos	NA	E		NA	Active_CTCF_neg	chr11-31670000-31680000-chr11-31860000-31870000
chr11	31670000	31680000	chr11	32130000	32140000	541	99.5	511	57	LD	ND	11	1	16	0.407611179	24	3.91291e-05	28	4.07538e-06	-1.024468865	-1.249895762	0.075872936	0.78174212	0.396034255	0	2	P	Bod1	CTCF_pos	NA	S		NA	NA	chr11-31670000-31680000-chr11-32130000-32140000
chr11	31720000	31730000	chr11	31820000	31830000	288	235	135	193.5	LD	LD	0	1	0	1	55	0.006896612	49	0.002916224	-8.758336726	-0.848265945	0	1e-17	0	0	2	E		NA	Active_CTCF_pos	P	D630024D03Rik	CTCF_neg	NA	chr11-31720000-31730000-chr11-31820000-31830000
chr11	31720000	31730000	chr11	31870000	31880000	288	569.5	135	493.5	LD	LD	2	1	11	1	48	3.8766e-05	40	0.001980323	-2.849408136	-0.897958651	3.01743e-07	5.10105e-05	2.22147e-05	0	2	E		NA	Active_CTCF_pos	P	Cpeb4	CTCF_pos	NA	chr11-31720000-31730000-chr11-31870000-31880000
chr11	31720000	31730000	chr11	31940000	31950000	288	114.5	135	92	LD	LD	0	1	7	1	18	0.00999902	24	1.32836e-05	-2.637371897	-1.857286496	0.000679149	0.036451022	0.015923506	0	2	E		NA	Active_CTCF_pos	E		NA	Active_CTCF_pos	chr11-31720000-31730000-chr11-31940000-31950000
chr11	31730000	31740000	chr11	31810000	31820000	274	382.5	142.5	340	LD	LD	0	1	23	1	94	3.90151e-06	86	4.71301e-05	-3.075961943	0.054712786	5.405e-14	3.25257e-11	1.42101e-11	0	2	E		NA	Active_CTCF_neg	E		NA	Active_CTCF_pos	chr11-31730000-31740000-chr11-31810000-31820000
